"Leaf_ID";"Experiment";"Phenotyping_type";"NIRS.908.1";"NIRS.914.294";"NIRS.920.489";"NIRS.926.683";"NIRS.932.877";"NIRS.939.072";"NIRS.945.266";"NIRS.951.46";"NIRS.957.655";"NIRS.963.849";"NIRS.970.044";"NIRS.976.238";"NIRS.982.432";"NIRS.988.627";"NIRS.994.821";"NIRS.1001.015";"NIRS.1007.21";"NIRS.1013.404";"NIRS.1019.598";"NIRS.1025.793";"NIRS.1031.987";"NIRS.1038.181";"NIRS.1044.376";"NIRS.1050.57";"NIRS.1056.764";"NIRS.1062.959";"NIRS.1069.153";"NIRS.1075.348";"NIRS.1081.542";"NIRS.1087.736";"NIRS.1093.931";"NIRS.1100.125";"NIRS.1106.319";"NIRS.1112.514";"NIRS.1118.708";"NIRS.1124.902";"NIRS.1131.097";"NIRS.1137.291";"NIRS.1143.485";"NIRS.1149.68";"NIRS.1155.874";"NIRS.1162.069";"NIRS.1168.263";"NIRS.1174.457";"NIRS.1180.652";"NIRS.1186.846";"NIRS.1193.04";"NIRS.1199.235";"NIRS.1205.429";"NIRS.1211.623";"NIRS.1217.818";"NIRS.1224.012";"NIRS.1230.206";"NIRS.1236.401";"NIRS.1242.595";"NIRS.1248.789";"NIRS.1254.984";"NIRS.1261.178";"NIRS.1267.373";"NIRS.1273.567";"NIRS.1279.761";"NIRS.1285.956";"NIRS.1292.15";"NIRS.1298.344";"NIRS.1304.539";"NIRS.1310.733";"NIRS.1316.927";"NIRS.1323.122";"NIRS.1329.316";"NIRS.1335.51";"NIRS.1341.705";"NIRS.1347.899";"NIRS.1354.094";"NIRS.1360.288";"NIRS.1366.482";"NIRS.1372.677";"NIRS.1378.871";"NIRS.1385.065";"NIRS.1391.26";"NIRS.1397.454";"NIRS.1403.648";"NIRS.1409.843";"NIRS.1416.037";"NIRS.1422.231";"NIRS.1428.426";"NIRS.1434.62";"NIRS.1440.814";"NIRS.1447.009";"NIRS.1453.203";"NIRS.1459.398";"NIRS.1465.592";"NIRS.1471.786";"NIRS.1477.981";"NIRS.1484.175";"NIRS.1490.369";"NIRS.1496.564";"NIRS.1502.758";"NIRS.1508.952";"NIRS.1515.147";"NIRS.1521.341";"NIRS.1527.535";"NIRS.1533.73";"NIRS.1539.924";"NIRS.1546.119";"NIRS.1552.313";"NIRS.1558.507";"NIRS.1564.702";"NIRS.1570.896";"NIRS.1577.09";"NIRS.1583.285";"NIRS.1589.479";"NIRS.1595.673";"NIRS.1601.868";"NIRS.1608.062";"NIRS.1614.256";"NIRS.1620.451";"NIRS.1626.645";"NIRS.1632.839";"NIRS.1639.034";"NIRS.1645.228";"NIRS.1651.423";"NIRS.1657.617";"NIRS.1663.811";"NIRS.1670.006";"NIRS.1676.2"
"4472_2022-07-07_HD";"Greenhouse";"HT";0.7079643;0.7364326;0.7628193;0.7918722;0.8167651;0.8358521;0.8516006;0.8590613;0.8623956;0.8648416;0.8682109;0.8719733;0.8754526;0.8797298;0.8844056;0.8884618;0.8929477;0.8976694;0.9015738;0.9055687;0.9091100;0.9118380;0.9141589;0.9163271;0.9179344;0.9188208;0.9191532;0.9191104;0.9189360;0.9184608;0.9173252;0.9158037;0.9139501;0.9118737;0.9089423;0.9039421;0.8941591;0.8763921;0.8591930;0.8451589;0.8348937;0.8295167;0.8272076;0.8259375;0.8247851;0.8235694;0.8230679;0.8234808;0.8251348;0.8274058;0.8302348;0.8332202;0.8359705;0.8385188;0.8407594;0.8424485;0.8437693;0.8443374;0.8441196;0.8430228;0.8411117;0.8377325;0.8329595;0.8267612;0.8188796;0.8088732;0.7964909;0.7817910;0.7653272;0.7479532;0.7307169;0.7147114;0.6994734;0.6832387;0.6631347;0.6348997;0.5940652;0.5397508;0.4775512;0.4180878;0.3695684;0.3343175;0.3106702;0.2953837;0.2858967;0.2802318;0.2774335;0.2764420;0.2767242;0.2786138;0.2826488;0.2889165;0.2976007;0.3079727;0.3194136;0.3318187;0.3447934;0.3580741;0.3717071;0.3852377;0.3984238;0.4115168;0.4243075;0.4364976;0.4485066;0.4599925;0.4706463;0.4809504;0.4907248;0.4997776;0.5084797;0.5167419;0.5243695;0.5317246;0.5385048;0.5445784;0.5502815;0.5552842;0.5596080;0.5633817;0.5665690;0.5692103;0.5712357;0.5725016;0.5732611
"4473_2022-07-07_HD";"Greenhouse";"HT";0.7232518;0.7518565;0.7779563;0.8073807;0.8323337;0.8510290;0.8670782;0.8751917;0.8787942;0.8817583;0.8851666;0.8891052;0.8928986;0.8967272;0.9010434;0.9049489;0.9095524;0.9138558;0.9174864;0.9212824;0.9247977;0.9275185;0.9296792;0.9316588;0.9333368;0.9342654;0.9345278;0.9345727;0.9344496;0.9339709;0.9330103;0.9316550;0.9298592;0.9278100;0.9251042;0.9203771;0.9112305;0.8947516;0.8781182;0.8643149;0.8541200;0.8484540;0.8456320;0.8439181;0.8421946;0.8407009;0.8398676;0.8400903;0.8419008;0.8448129;0.8481414;0.8514653;0.8545595;0.8574419;0.8598982;0.8618120;0.8632171;0.8639008;0.8638271;0.8629689;0.8612167;0.8580939;0.8536657;0.8479044;0.8403867;0.8308762;0.8190901;0.8049823;0.7892034;0.7723948;0.7556497;0.7399793;0.7249284;0.7088796;0.6890797;0.6612653;0.6208741;0.5666634;0.5038084;0.4429481;0.3926894;0.3557914;0.3307887;0.3145450;0.3042836;0.2981351;0.2949896;0.2937721;0.2939594;0.2958318;0.2999221;0.3063295;0.3153031;0.3259351;0.3377337;0.3504548;0.3638221;0.3774142;0.3913362;0.4051783;0.4186947;0.4320182;0.4450673;0.4574925;0.4696440;0.4813069;0.4920742;0.5025084;0.5124215;0.5215755;0.5303617;0.5387738;0.5464818;0.5539205;0.5607863;0.5668772;0.5725708;0.5775594;0.5819022;0.5857550;0.5889398;0.5914971;0.5933035;0.5940907;0.5941540
"4474_2022-06-30_HD";"Greenhouse";"HT";0.6854909;0.7142886;0.7412293;0.7692560;0.7939844;0.8133887;0.8276353;0.8355322;0.8385557;0.8412811;0.8442249;0.8476040;0.8504044;0.8545094;0.8587108;0.8624379;0.8669656;0.8713551;0.8749371;0.8788450;0.8823379;0.8849771;0.8874794;0.8896594;0.8910156;0.8921668;0.8928705;0.8926811;0.8924897;0.8921383;0.8912700;0.8901017;0.8884647;0.8864205;0.8835609;0.8788108;0.8691767;0.8512598;0.8349745;0.8219385;0.8116669;0.8058698;0.8029580;0.8012363;0.7997492;0.7982458;0.7975326;0.7978444;0.7995060;0.8020341;0.8050139;0.8080214;0.8108654;0.8134317;0.8157073;0.8175972;0.8189524;0.8195567;0.8194544;0.8186030;0.8168640;0.8136355;0.8090529;0.8032079;0.7957181;0.7861492;0.7741500;0.7598164;0.7438025;0.7268617;0.7098708;0.6940890;0.6790797;0.6632489;0.6437813;0.6164396;0.5767615;0.5237598;0.4627512;0.4042011;0.3564525;0.3216912;0.2983452;0.2832541;0.2737523;0.2680188;0.2649440;0.2637931;0.2638745;0.2653841;0.2689184;0.2744432;0.2823468;0.2919401;0.3025425;0.3140636;0.3262160;0.3386462;0.3513919;0.3641969;0.3766131;0.3889814;0.4011664;0.4127993;0.4241928;0.4351840;0.4453397;0.4552165;0.4646169;0.4732004;0.4815375;0.4894818;0.4967317;0.5037323;0.5100422;0.5157416;0.5210836;0.5257771;0.5299021;0.5335805;0.5366547;0.5391328;0.5409744;0.5420441;0.5426319
"4475_2022-06-30_HD";"Greenhouse";"HT";0.7093498;0.7377383;0.7638400;0.7905648;0.8146977;0.8333667;0.8480027;0.8556982;0.8585710;0.8611966;0.8646087;0.8679345;0.8708215;0.8747776;0.8789520;0.8824243;0.8865171;0.8905857;0.8943092;0.8980935;0.9011550;0.9037035;0.9061260;0.9080781;0.9094647;0.9104400;0.9110975;0.9109085;0.9108004;0.9105100;0.9095909;0.9082140;0.9067159;0.9048374;0.9019710;0.8972522;0.8878892;0.8710047;0.8549433;0.8418354;0.8316818;0.8259200;0.8228421;0.8210186;0.8194953;0.8178575;0.8169672;0.8171682;0.8189366;0.8217942;0.8249707;0.8282849;0.8313500;0.8340081;0.8363538;0.8384012;0.8397479;0.8402624;0.8401726;0.8393489;0.8376282;0.8345119;0.8301049;0.8244683;0.8171584;0.8078352;0.7962129;0.7823360;0.7667325;0.7502299;0.7336107;0.7179809;0.7030007;0.6872151;0.6678656;0.6407924;0.6014774;0.5488627;0.4879895;0.4290526;0.3804404;0.3446932;0.3205346;0.3048805;0.2951314;0.2892277;0.2861975;0.2851493;0.2853288;0.2870429;0.2908974;0.2968618;0.3052947;0.3153838;0.3265062;0.3385005;0.3511333;0.3640266;0.3771923;0.3903384;0.4030316;0.4156698;0.4280713;0.4399016;0.4514608;0.4626070;0.4728589;0.4828172;0.4922651;0.5009478;0.5093342;0.5173505;0.5246657;0.5316875;0.5380643;0.5437966;0.5491334;0.5538274;0.5578535;0.5613148;0.5641975;0.5666267;0.5683297;0.5691087;0.5693786
"4477_2022-07-07_HD";"Greenhouse";"HT";0.6897665;0.7193988;0.7469473;0.7773382;0.8035301;0.8231799;0.8391833;0.8467410;0.8497870;0.8526893;0.8560710;0.8601170;0.8639347;0.8684517;0.8732627;0.8776247;0.8827121;0.8875926;0.8917707;0.8962329;0.8999566;0.9029604;0.9055078;0.9075486;0.9092314;0.9103942;0.9107757;0.9105523;0.9103013;0.9097222;0.9085150;0.9069920;0.9048281;0.9024891;0.8994484;0.8940844;0.8834551;0.8643557;0.8458223;0.8307025;0.8198622;0.8142870;0.8119331;0.8107048;0.8096230;0.8085285;0.8081669;0.8086999;0.8105550;0.8131029;0.8161043;0.8192212;0.8220800;0.8247889;0.8271718;0.8290028;0.8303322;0.8309159;0.8307076;0.8295955;0.8275390;0.8238341;0.8187700;0.8122825;0.8038354;0.7932010;0.7801799;0.7646652;0.7474118;0.7291612;0.7111416;0.6944546;0.6786374;0.6618172;0.6409793;0.6117537;0.5697671;0.5143358;0.4514024;0.3918843;0.3439626;0.3095818;0.2869081;0.2724764;0.2636880;0.2585551;0.2561275;0.2553853;0.2557668;0.2576778;0.2616318;0.2676817;0.2761735;0.2862298;0.2973821;0.3095304;0.3223198;0.3353508;0.3488343;0.3622898;0.3754847;0.3886369;0.4015684;0.4139149;0.4261270;0.4377997;0.4486782;0.4591479;0.4691087;0.4783018;0.4870813;0.4953942;0.5030646;0.5103472;0.5170322;0.5229451;0.5285004;0.5333235;0.5375336;0.5412899;0.5443747;0.5467785;0.5485514;0.5495884;0.5500341
"4479_2022-06-30_HD";"Greenhouse";"HT";0.7227488;0.7510092;0.7782214;0.8053451;0.8300305;0.8490742;0.8633049;0.8716092;0.8746280;0.8772478;0.8805583;0.8838156;0.8871476;0.8912045;0.8954676;0.8993127;0.9035414;0.9078738;0.9113587;0.9150425;0.9180464;0.9205566;0.9229000;0.9246743;0.9259281;0.9269935;0.9276553;0.9273795;0.9269913;0.9266530;0.9257728;0.9243237;0.9226781;0.9206062;0.9177388;0.9130197;0.9037067;0.8869061;0.8704519;0.8570208;0.8471676;0.8417483;0.8392480;0.8379140;0.8367062;0.8353979;0.8350201;0.8353441;0.8369941;0.8395134;0.8423253;0.8452333;0.8479067;0.8503419;0.8524510;0.8542054;0.8554385;0.8558998;0.8557401;0.8547494;0.8528233;0.8494806;0.8448928;0.8390074;0.8314175;0.8217950;0.8098196;0.7955653;0.7795822;0.7626905;0.7457127;0.7297712;0.7145936;0.6984966;0.6785822;0.6505261;0.6095984;0.5548580;0.4914099;0.4300354;0.3796511;0.3427753;0.3179982;0.3020387;0.2920779;0.2862145;0.2831632;0.2822545;0.2825232;0.2844397;0.2885363;0.2949538;0.3039094;0.3146159;0.3263914;0.3390847;0.3524934;0.3661573;0.3801216;0.3940576;0.4075598;0.4210420;0.4341670;0.4468258;0.4590908;0.4709508;0.4819066;0.4924172;0.5024490;0.5115284;0.5203370;0.5286656;0.5362208;0.5434093;0.5498937;0.5556841;0.5610880;0.5657911;0.5698211;0.5731985;0.5760515;0.5785405;0.5803718;0.5813565;0.5819117
"4351_2022-07-11_HD";"Greenhouse";"HT";0.7889495;0.8137931;0.8368874;0.8598627;0.8813523;0.8982636;0.9120662;0.9204192;0.9244390;0.9272548;0.9307224;0.9335766;0.9366699;0.9404110;0.9436811;0.9464478;0.9495899;0.9527323;0.9552706;0.9579405;0.9605832;0.9625202;0.9641497;0.9657254;0.9664955;0.9670776;0.9676495;0.9677918;0.9677414;0.9672350;0.9665697;0.9658268;0.9646141;0.9629371;0.9607491;0.9575135;0.9511849;0.9397811;0.9277913;0.9173962;0.9095788;0.9053924;0.9035427;0.9023300;0.9011286;0.9001420;0.8997141;0.8999587;0.9012413;0.9031826;0.9054292;0.9077135;0.9098936;0.9118752;0.9135970;0.9149132;0.9158941;0.9163756;0.9162776;0.9155709;0.9141844;0.9118007;0.9085542;0.9041460;0.8983779;0.8911264;0.8819975;0.8711004;0.8587384;0.8453551;0.8317888;0.8189219;0.8064144;0.7929054;0.7761521;0.7521127;0.7158059;0.6649173;0.6029234;0.5396647;0.4849682;0.4430317;0.4137691;0.3942889;0.3818043;0.3741390;0.3702569;0.3686082;0.3688422;0.3710765;0.3759587;0.3836593;0.3942244;0.4067655;0.4204960;0.4351101;0.4503118;0.4656768;0.4811303;0.4963019;0.5109346;0.5251470;0.5388965;0.5519025;0.5645326;0.5765039;0.5874454;0.5979890;0.6078827;0.6169323;0.6255768;0.6337201;0.6411992;0.6482658;0.6546573;0.6603807;0.6656778;0.6702489;0.6742258;0.6776051;0.6804113;0.6826474;0.6842003;0.6848270;0.6848999
"4352_2022-07-11_HD";"Greenhouse";"HT";0.7284455;0.7535003;0.7766374;0.7999805;0.8213770;0.8384638;0.8518182;0.8601615;0.8629092;0.8651526;0.8680603;0.8712001;0.8742175;0.8777609;0.8813501;0.8845314;0.8881467;0.8917250;0.8945498;0.8976170;0.9006635;0.9027704;0.9047608;0.9066275;0.9073745;0.9082034;0.9087874;0.9090085;0.9088503;0.9083737;0.9077320;0.9069524;0.9055941;0.9038487;0.9015943;0.8978721;0.8903017;0.8762773;0.8632784;0.8527424;0.8448998;0.8407889;0.8391634;0.8382365;0.8372420;0.8364507;0.8363104;0.8368351;0.8382732;0.8400606;0.8421142;0.8442635;0.8463463;0.8482797;0.8500068;0.8513452;0.8523893;0.8527726;0.8526165;0.8518531;0.8502934;0.8475600;0.8439460;0.8390862;0.8327980;0.8248725;0.8148923;0.8030958;0.7897960;0.7755030;0.7611657;0.7477151;0.7347906;0.7209419;0.7035910;0.6786825;0.6415344;0.5905403;0.5298984;0.4696686;0.4190220;0.3811292;0.3552577;0.3383496;0.3276856;0.3212610;0.3180755;0.3168779;0.3172779;0.3194217;0.3240078;0.3311299;0.3409362;0.3525041;0.3652044;0.3787174;0.3928557;0.4072287;0.4218422;0.4362952;0.4502816;0.4640154;0.4774250;0.4901695;0.5025939;0.5144717;0.5253022;0.5357367;0.5455729;0.5545261;0.5630346;0.5710875;0.5784440;0.5854387;0.5917208;0.5973132;0.6025648;0.6070849;0.6110302;0.6144689;0.6173886;0.6197021;0.6214062;0.6223491;0.6229042
"4353_2022-07-11_HD";"Greenhouse";"HT";0.7365862;0.7604350;0.7824071;0.8062766;0.8262822;0.8422139;0.8556056;0.8616597;0.8647512;0.8670894;0.8702843;0.8729468;0.8758902;0.8790858;0.8820843;0.8850500;0.8887827;0.8922289;0.8949610;0.8975801;0.9000348;0.9022353;0.9041899;0.9056079;0.9067207;0.9075064;0.9081865;0.9081169;0.9081326;0.9078565;0.9073230;0.9064318;0.9052112;0.9039637;0.9018430;0.8980978;0.8912726;0.8788368;0.8665208;0.8565806;0.8490503;0.8451351;0.8434645;0.8425489;0.8417076;0.8409883;0.8408801;0.8414475;0.8428397;0.8444219;0.8463102;0.8484162;0.8502874;0.8520397;0.8536155;0.8549604;0.8559547;0.8563720;0.8562628;0.8555158;0.8540918;0.8515893;0.8480707;0.8434852;0.8376070;0.8301722;0.8208679;0.8096755;0.7971088;0.7836733;0.7701975;0.7574667;0.7451441;0.7320079;0.7155184;0.6917687;0.6560951;0.6067968;0.5475708;0.4881480;0.4375345;0.3994570;0.3731293;0.3558643;0.3448773;0.3382242;0.3347916;0.3336607;0.3339955;0.3362183;0.3409239;0.3482275;0.3581522;0.3699481;0.3827911;0.3964781;0.4107432;0.4250721;0.4397325;0.4541379;0.4679777;0.4816960;0.4949192;0.5074913;0.5197365;0.5313576;0.5419879;0.5522280;0.5618446;0.5705351;0.5789260;0.5868312;0.5939729;0.6007458;0.6068791;0.6122658;0.6172767;0.6216610;0.6254169;0.6287225;0.6315069;0.6337773;0.6354210;0.6363233;0.6369454
"4355_2022-07-11_HD";"Greenhouse";"HT";0.7897972;0.8116882;0.8320598;0.8539531;0.8726765;0.8881343;0.9001595;0.9060553;0.9093560;0.9125713;0.9151556;0.9180685;0.9209323;0.9239147;0.9267490;0.9290844;0.9322196;0.9351735;0.9372071;0.9394174;0.9415719;0.9433344;0.9448962;0.9460652;0.9469421;0.9475436;0.9482033;0.9480585;0.9478184;0.9474368;0.9470009;0.9462066;0.9450491;0.9438364;0.9419267;0.9387004;0.9328767;0.9224729;0.9114320;0.9022008;0.8953531;0.8916189;0.8897894;0.8887296;0.8878495;0.8870711;0.8866691;0.8869874;0.8882516;0.8898179;0.8916930;0.8937678;0.8955599;0.8971690;0.8986860;0.8999222;0.9007214;0.9011127;0.9010132;0.9002319;0.8989056;0.8967601;0.8935591;0.8893996;0.8841512;0.8774502;0.8690392;0.8589983;0.8477167;0.8354536;0.8230686;0.8112268;0.7996872;0.7872511;0.7715531;0.7489704;0.7147726;0.6667860;0.6079516;0.5476718;0.4952019;0.4549445;0.4266677;0.4078536;0.3957584;0.3883404;0.3844852;0.3830273;0.3833179;0.3856276;0.3907014;0.3986194;0.4093742;0.4219502;0.4357147;0.4503280;0.4654503;0.4806287;0.4960013;0.5109754;0.5253890;0.5394716;0.5530183;0.5658151;0.5781975;0.5899279;0.6006092;0.6108652;0.6204751;0.6291868;0.6374988;0.6453090;0.6523949;0.6590404;0.6649898;0.6702801;0.6751616;0.6793952;0.6829884;0.6859077;0.6884938;0.6907866;0.6923840;0.6930572;0.6933334
"4357_2022-07-11_HD";"Greenhouse";"HT";0.7952414;0.8177135;0.8391775;0.8605104;0.8799806;0.8963144;0.9091111;0.9164827;0.9198567;0.9228305;0.9261303;0.9289736;0.9317833;0.9347933;0.9378868;0.9408747;0.9437298;0.9466727;0.9488674;0.9513030;0.9535817;0.9553826;0.9568465;0.9579696;0.9587417;0.9592909;0.9595907;0.9596742;0.9595938;0.9590941;0.9584182;0.9577116;0.9566127;0.9550317;0.9530469;0.9498499;0.9437919;0.9330838;0.9219297;0.9126489;0.9058076;0.9023659;0.9010268;0.9002708;0.8994193;0.8986358;0.8984298;0.8987444;0.8998664;0.9015617;0.9034629;0.9053565;0.9071492;0.9088523;0.9104352;0.9115263;0.9123373;0.9126361;0.9124649;0.9117203;0.9103926;0.9080575;0.9048995;0.9006953;0.8951728;0.8883379;0.8797965;0.8695318;0.8578715;0.8453469;0.8326034;0.8204589;0.8086618;0.7958810;0.7797171;0.7561933;0.7204836;0.6701779;0.6086269;0.5457252;0.4913252;0.4497890;0.4211401;0.4021695;0.3902015;0.3830203;0.3794562;0.3781584;0.3786455;0.3812344;0.3866599;0.3949201;0.4062546;0.4195396;0.4340091;0.4493101;0.4652344;0.4812003;0.4972982;0.5130530;0.5281726;0.5428638;0.5571394;0.5705865;0.5835493;0.5958392;0.6070627;0.6178244;0.6278082;0.6369474;0.6454972;0.6535135;0.6607576;0.6676367;0.6737326;0.6791827;0.6842234;0.6885036;0.6921992;0.6953671;0.6980347;0.7002287;0.7017870;0.7024313;0.7025601
"4359_2022-07-11_HD";"Greenhouse";"HT";0.7723048;0.7999346;0.8260476;0.8540205;0.8768849;0.8960733;0.9109632;0.9178495;0.9211887;0.9243696;0.9274255;0.9305098;0.9340036;0.9381516;0.9417732;0.9451931;0.9493934;0.9534615;0.9565292;0.9597350;0.9626301;0.9649401;0.9672987;0.9687666;0.9698578;0.9705964;0.9713181;0.9710707;0.9707164;0.9701789;0.9691392;0.9675707;0.9660441;0.9642482;0.9613501;0.9567797;0.9488182;0.9348856;0.9192071;0.9058087;0.8963923;0.8914906;0.8893680;0.8882450;0.8872977;0.8864120;0.8861664;0.8867463;0.8883029;0.8901521;0.8924914;0.8948620;0.8970723;0.8992251;0.9010698;0.9026533;0.9038255;0.9043743;0.9042420;0.9032445;0.9014208;0.8984504;0.8942365;0.8885864;0.8813950;0.8723817;0.8610878;0.8476961;0.8327321;0.8167729;0.8008750;0.7859177;0.7715358;0.7563420;0.7373096;0.7099463;0.6693312;0.6138667;0.5483110;0.4838029;0.4297185;0.3896187;0.3621775;0.3443548;0.3330601;0.3262556;0.3227414;0.3215671;0.3219211;0.3242129;0.3290146;0.3365670;0.3468397;0.3590557;0.3724455;0.3868134;0.4018065;0.4169696;0.4325452;0.4479210;0.4628332;0.4775674;0.4918982;0.5056293;0.5189094;0.5316728;0.5433933;0.5546953;0.5653588;0.5750856;0.5844448;0.5932843;0.6013888;0.6090246;0.6160294;0.6221980;0.6279519;0.6330112;0.6374780;0.6414946;0.6448634;0.6475731;0.6495832;0.6507876;0.6516605
"5580_2022-07-18_HD";"Greenhouse";"HT";0.7431187;0.7711245;0.7974187;0.8247011;0.8497938;0.8700300;0.8844727;0.8925172;0.8971279;0.9006740;0.9035048;0.9073112;0.9105532;0.9148717;0.9190273;0.9227845;0.9269636;0.9313442;0.9348629;0.9380284;0.9411109;0.9435767;0.9459516;0.9477599;0.9490028;0.9495093;0.9500311;0.9501912;0.9499499;0.9493571;0.9483684;0.9470768;0.9453784;0.9432873;0.9404846;0.9361137;0.9275773;0.9126666;0.8971931;0.8837786;0.8742372;0.8691477;0.8666930;0.8652822;0.8639721;0.8626608;0.8623060;0.8627177;0.8643561;0.8665931;0.8691895;0.8719703;0.8745160;0.8768752;0.8790170;0.8807190;0.8819152;0.8825290;0.8824267;0.8814951;0.8798044;0.8768272;0.8725510;0.8670793;0.8599485;0.8508264;0.8393773;0.8259525;0.8108709;0.7947148;0.7786454;0.7634832;0.7490477;0.7337026;0.7146085;0.6874344;0.6476490;0.5936081;0.5302584;0.4683838;0.4169233;0.3788765;0.3529515;0.3360192;0.3253960;0.3188144;0.3154101;0.3140049;0.3140996;0.3159239;0.3200314;0.3265500;0.3356281;0.3464951;0.3584540;0.3713633;0.3849474;0.3987347;0.4128960;0.4269296;0.4405820;0.4540896;0.4672566;0.4798217;0.4921386;0.5038644;0.5147585;0.5251585;0.5351405;0.5441443;0.5528356;0.5610840;0.5686178;0.5757164;0.5822162;0.5880008;0.5934204;0.5981003;0.6021365;0.6057483;0.6087630;0.6111810;0.6129292;0.6138034;0.6141687
"5584_2022-07-18_HD";"Greenhouse";"HT";0.7678839;0.7953518;0.8211061;0.8472861;0.8718798;0.8913180;0.9058227;0.9140390;0.9184722;0.9218902;0.9250453;0.9286430;0.9319934;0.9363808;0.9401512;0.9436153;0.9476877;0.9517079;0.9547663;0.9577132;0.9605036;0.9628823;0.9649304;0.9663835;0.9677478;0.9683439;0.9686519;0.9685393;0.9683249;0.9677758;0.9667443;0.9655253;0.9637982;0.9618269;0.9592251;0.9549312;0.9469889;0.9334532;0.9189122;0.9060496;0.8968183;0.8919714;0.8896096;0.8882647;0.8870364;0.8856947;0.8853604;0.8857803;0.8873114;0.8896412;0.8923128;0.8950744;0.8976834;0.8999952;0.9020903;0.9036914;0.9047743;0.9054259;0.9053836;0.9045479;0.9028827;0.9001224;0.8960914;0.8908916;0.8842466;0.8755793;0.8647484;0.8519749;0.8375175;0.8220511;0.8065152;0.7917309;0.7776227;0.7624605;0.7434707;0.7163622;0.6764273;0.6216825;0.5568625;0.4927847;0.4390444;0.3990940;0.3717112;0.3539785;0.3428814;0.3361791;0.3327202;0.3315020;0.3317183;0.3338718;0.3385012;0.3457344;0.3556584;0.3674771;0.3804099;0.3943090;0.4088837;0.4236440;0.4387037;0.4536573;0.4681195;0.4823808;0.4963440;0.5095507;0.5224536;0.5347191;0.5460600;0.5568526;0.5671530;0.5765222;0.5854767;0.5939628;0.6017296;0.6089989;0.6156404;0.6215463;0.6270747;0.6318402;0.6359893;0.6396956;0.6427377;0.6451031;0.6468000;0.6474977;0.6476487
"5585_2022-07-18_HD";"Greenhouse";"HT";0.7215538;0.7503919;0.7777562;0.8050978;0.8308453;0.8505348;0.8659147;0.8741400;0.8784349;0.8815048;0.8846448;0.8883124;0.8916881;0.8959465;0.9002615;0.9041986;0.9084190;0.9128164;0.9163352;0.9198448;0.9229747;0.9256252;0.9280392;0.9298985;0.9314223;0.9320451;0.9325065;0.9325795;0.9323115;0.9317164;0.9306567;0.9294240;0.9277278;0.9256607;0.9229420;0.9183260;0.9092991;0.8935014;0.8775371;0.8639859;0.8538285;0.8482084;0.8452921;0.8435973;0.8420297;0.8404122;0.8397749;0.8400259;0.8416304;0.8441845;0.8471590;0.8502942;0.8530890;0.8556160;0.8579305;0.8597339;0.8609949;0.8616682;0.8615925;0.8606966;0.8589442;0.8558994;0.8515294;0.8459382;0.8386291;0.8292530;0.8175673;0.8038126;0.7883418;0.7717904;0.7552867;0.7397833;0.7248814;0.7091655;0.6896816;0.6621581;0.6220034;0.5678255;0.5048719;0.4438735;0.3935931;0.3567932;0.3317845;0.3155424;0.3053512;0.2990973;0.2957134;0.2944145;0.2944392;0.2960718;0.2999200;0.3060342;0.3145645;0.3248556;0.3361722;0.3484837;0.3615103;0.3747977;0.3883898;0.4019818;0.4152252;0.4283233;0.4411831;0.4534514;0.4655070;0.4769908;0.4877130;0.4979645;0.5077980;0.5167786;0.5253846;0.5335563;0.5411352;0.5482435;0.5547745;0.5606256;0.5661143;0.5708738;0.5750314;0.5786982;0.5817422;0.5842037;0.5859897;0.5867802;0.5869718
"5586_2022-07-13_HD";"Greenhouse";"HT";0.7411069;0.7672422;0.7910022;0.8171681;0.8402446;0.8580176;0.8725940;0.8804346;0.8839272;0.8867375;0.8898757;0.8928549;0.8966600;0.9001289;0.9037428;0.9078035;0.9115825;0.9152008;0.9186844;0.9219627;0.9247457;0.9269746;0.9289966;0.9304934;0.9317595;0.9326984;0.9330028;0.9329352;0.9327482;0.9322646;0.9314001;0.9301629;0.9287230;0.9270075;0.9244816;0.9204573;0.9124206;0.8979362;0.8836354;0.8717284;0.8628775;0.8579223;0.8557801;0.8546878;0.8534249;0.8522826;0.8519488;0.8522396;0.8538323;0.8561745;0.8587841;0.8614991;0.8640099;0.8663672;0.8684505;0.8701687;0.8712953;0.8717814;0.8717166;0.8709618;0.8693773;0.8665755;0.8626293;0.8576034;0.8510142;0.8426728;0.8323031;0.8197838;0.8057025;0.7906543;0.7756185;0.7615663;0.7479578;0.7333235;0.7151587;0.6893776;0.6514220;0.5997132;0.5385994;0.4781178;0.4273992;0.3895709;0.3636670;0.3469648;0.3365212;0.3303463;0.3272228;0.3262583;0.3266055;0.3287619;0.3332936;0.3401919;0.3497396;0.3610155;0.3733834;0.3866629;0.4005076;0.4145102;0.4288516;0.4429639;0.4566155;0.4700517;0.4831040;0.4955341;0.5075946;0.5191507;0.5297841;0.5399530;0.5495798;0.5584540;0.5669008;0.5749040;0.5821953;0.5891638;0.5954583;0.6010429;0.6062655;0.6108365;0.6147227;0.6181567;0.6209467;0.6232031;0.6247860;0.6254256;0.6254722
